Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Greece,GRC,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,191.545,170.524,171.39,167.015,169.775,160.052,157.914,161.842,161.837,157.668,151.31,148.655,152.66,150.483,144.323,146.54,145.48,146.077,139.125,136.817,138.439,133.836,131.095,128.467,125.981,121.673,118.548,121.034,115.48,115.247,114.09,113.841,115.786,112.428,111.82,112.661,112.957,109.427,111.2,111.488,112.969,109.558,109.411,110.006,109.06,108.017,106.785,108.105,104.359,103.61,99.991,100.439,101.511,95.259,93.78,95.382,89.747,91.658,86.587,86.395,93.517,103.661,
Grenada,GRD,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,312.176,302.4,291.06,275.916,272.902,282.767,281.535,286.752,271.475,266.833,261.896,257.544,252.81,246.468,241.368,235.613,236.11,246.522,244.714,242.346,240.751,239.834,237.45,414.39,232.92,230.618,231.168,227.143,224.63,221.054,217.658,213.92,209.444,206.188,205.044,202.568,200.389,197.776,195.425,193.264,192.935,188.543,188.656,193.334,204.71,194.757,193.856,186.013,178.013,173.414,171.448,168.122,170.93,167.679,169.917,167.442,168.029,164.607,161.321,157.885,154.437,150.965,
Greenland,GRL,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,305.346,319.169,341.801,355.377,342.614,320.358,298.639,296.927,279.599,276.741,289.222,297.17,291.434,294.302,302.53,308.482,316.712,331.437,336.083,340.359,334.939,334.047,332.313,333.535,334.611,331.961,338.592,338.59,329.35,325.136,337.506,320.711,295.769,302.333,297.431,293.539,291.916,292.987,297.114,289.412,280.707,271.011,260.798,243.346,247.394,239.225,233.358,230.309,225.373,230.384,238.535,226.401,214.902,205.194,202.932,199.838,199.006,195.615,198.501,198.185,197.516,197.337,
Guatemala,GTM,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,402.476,393.246,387.084,384.133,384.567,394.395,406.842,412.642,420.196,427.474,415.281,397.227,377.127,348.97,336.106,332.452,419.94,344.973,363.344,373.451,396.253,420.248,560.604,342.115,324.242,315.525,311.109,302.604,298.105,302.556,312.104,320.567,326.965,323.593,324.966,322.538,314.24,305.957,297.976,289.805,284.75,282.369,281.718,281.47,280.701,279.826,273.525,267.44,260.833,253.68,247.396,241.778,236.832,232.777,229.433,227.288,223.826,220.571,216.988,210.311,239.504,275.128,
Guam,GUM,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,357.992,347.677,338.814,329.245,319.921,323.076,327.2,317.626,310.095,300.768,300.54,292.102,292.931,286.325,283.083,272.595,265.753,255.672,246.2,231.947,228.21,226.146,223.203,220.585,218.179,215.506,213.267,210.948,208.015,205.437,198.751,203.456,201.795,199.123,200.277,199.279,202.313,201.758,200.581,197.246,195.377,188.223,186.736,177.489,172.137,173.06,177.017,179.117,180.924,184.655,190.723,195.315,195.783,193.86,193.571,193.633,188.827,184.151,179.411,174.733,171.021,176.508,
Guyana,GUY,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,393.676,388.617,382.238,377.426,373.37,369.614,366.486,363.744,361.203,358.749,357.158,355.25,353.595,352.224,350.461,349.055,347.387,346.467,345.294,344.53,344.256,343.866,344.289,344.388,344.772,347.155,347.383,347.375,346.862,346.241,344.962,342.78,344.78,339.011,337.569,346.416,350.653,353.331,345.136,340.165,338.359,335.609,337.063,341.538,339.456,335.547,327.644,318.52,319.177,314.545,312.097,308.601,305.093,301.917,292.555,287.822,286.457,283.129,280.299,275.732,284.375,339.631,
High income,HIC,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,217.862421,214.1886939,216.3674621,216.217634,211.6293625,211.0882047,209.5153543,207.9800649,209.5658105,211.4440517,208.147064,206.2745264,204.7576272,202.8397849,198.3093609,195.8677213,193.8674907,191.8170843,190.2904618,187.2251829,187.3393772,181.9645794,178.0786513,178.2853729,174.936915,173.4928151,170.7847614,168.2217911,166.3919541,165.4289769,162.6623143,161.8413656,159.0004485,157.5065353,155.4781009,154.1548044,149.0401588,143.7508042,140.8136321,139.0129852,135.6126604,133.3719403,131.6735246,130.7147494,127.2007257,125.882793,123.5176205,121.0360056,118.2471612,115.5665798,112.3792474,110.1325217,107.4263474,105.2657433,103.347339,103.4518092,102.9361389,101.9784615,101.0427106,99.24030072,110.5563636,,
"Hong Kong SAR, China",HKG,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,289.019,278.106,271.217,265.673,252.487,236.62,233.06,225.357,219.57,218.395,214.823,206.762,199.198,190.609,179.428,175.429,171.965,177.843,172.557,165.526,152.083,144.35,140.933,137.24,133.284,125.96,124.015,122.015,121.579,118.92,116.992,113.765,110.664,108.238,104.256,100.748,97.499,95.32,92.087,90.731,87.767,85.26,84.3,84.79,82.886,79.809,78.423,76.959,76.105,74.298,71.534,69.756,67.389,65.466,63.1,61.269,59.847,57.845,55.832,54.412,52.867,51.22,
Honduras,HND,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,392.023,388.571,377.234,373.446,372.211,364.229,358.474,355.037,345.74,342.77,339.136,335.326,329.673,348.394,342.461,307.086,301.029,295.36,289.113,284.536,279.783,274.638,273.158,267.776,263.712,258.946,253.769,252.5,249.239,244.801,242.283,236.157,235.919,231.722,229.446,221.717,219.715,213.399,239.788,205.942,204.301,202.7,194.425,194.325,194.769,186.628,186.678,185.871,186.888,180.686,181.202,179.382,177.192,176.103,169.177,168.72,168.372,167.817,167.327,167.375,185.81,208.186,
Heavily indebted poor countries (HIPC),HPC,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,473.2537552,471.5824923,457.9009037,459.9763869,456.1671759,456.3156921,455.9022958,449.765345,445.5712436,443.74579,440.4715211,437.9494451,442.8015591,430.0743583,428.1957647,424.6381745,419.4239759,415.982963,418.4527023,414.6578108,409.303687,406.648793,408.0458207,424.2284266,436.7742411,433.0127764,424.2042913,424.5977098,429.2921363,410.6147294,416.3787511,413.0713842,417.4387797,411.2984496,403.5381258,401.3923436,404.1017333,401.7089002,415.7249606,404.0269411,385.077291,382.1265561,379.1848628,373.6507863,369.6229796,363.5966391,353.5676707,348.0178044,342.3656303,334.4690944,332.0373091,321.3168107,315.2344206,310.2332849,304.4804309,299.8514576,293.8023264,290.165693,287.0172634,282.7558779,294.9005045,308.9682193,
Croatia,HRV,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,238.047,231.563,230.957,227.541,225.443,221.63,219.422,223.625,225.794,227.31,229.377,226.908,225.655,222.015,220.334,217.216,217.97,220.397,224.32,228.065,236.517,240.224,245.946,260.748,240.94,230.774,222.978,222.423,218.701,215.431,212.355,267.79,210.759,200.271,189.56,204.88,186.869,187.982,188.877,186.985,178.283,176.632,176.413,177.677,166.015,166.393,158.655,159.698,155.357,149.715,142.919,135.598,133.857,125.021,119.722,121.652,112.71,110.411,106.448,99.528,104.715,110.749,
Haiti,HTI,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,412.657,407.8,404.322,413.98,396.601,394.025,391.359,386.484,383.269,379.331,375.516,374.025,374.863,376.813,378.772,380.725,379.98,381.35,383.888,382.924,379.932,379.214,378.86,377.108,376.395,377.016,377.457,373.324,370.347,374.05,372.099,375.215,368.62,362.879,357.136,349.209,343.294,341.167,334.035,323.955,321.552,324.204,321.858,313.46,321.466,305.535,303.439,299.069,296.519,292.412,501.256,299.163,289.88,288.287,285.009,282.932,283.233,279.025,278.779,279.393,282.028,297.684,
Hungary,HUN,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,188.825,180.848,189.925,186.217,181.449,182.621,176.357,184.688,190.728,193.371,199.399,207.104,202.01,202.101,208.94,213.849,215.935,222.5,239.469,246.615,263.226,271.782,270.435,288.808,291.369,291.392,289.983,283.412,278.613,298.822,305.087,306.528,325.073,328.648,326.483,317.913,296.354,287.483,292.771,290.064,271.44,260.615,259.032,257.047,252.792,256.342,249.886,245.63,233.087,228.461,218.943,206.225,195.724,182.243,179.963,177.627,172.279,168.058,166.734,159.172,164.516,,
IBRD only,IBD,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,439.3787058,409.3893726,372.730336,366.7531994,359.8124973,368.7244033,355.5787411,348.3257893,340.6573093,335.3844708,329.2227846,320.8101456,315.2001795,307.1355787,302.1846817,296.4119836,291.5103199,287.4259365,284.1888124,280.088717,277.6659903,274.2145977,269.1084582,264.1038053,258.6321822,252.1220814,244.7410654,241.0401081,238.7277504,235.6421121,234.8707378,231.5540512,230.3993194,231.1068665,229.956287,226.6925975,222.8619899,218.7323604,216.2962203,216.1107702,215.308208,213.4600006,210.7880089,209.3267537,207.1699717,203.3874152,199.6292415,197.1899615,195.9926673,192.0774526,190.0762255,187.1865842,183.8633674,180.3536577,175.3230185,167.9382303,166.2291618,164.7659767,161.4731658,159.7043821,170.2913421,191.5697577,
IDA & IBRD total,IBT,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,437.2920494,411.6873577,379.7781469,374.6906957,367.869083,375.024126,363.2546608,357.2887186,349.6643139,344.6286329,339.6559309,347.2620692,326.000245,318.0907272,313.7381057,308.5341172,303.6372672,299.6146572,296.8707443,292.9647558,289.7787824,286.3522946,282.325912,278.703179,274.9441609,269.2206978,262.6897425,259.8273466,258.511658,254.6985621,254.1873666,251.992922,251.3685031,252.0261785,250.3736852,248.2387933,245.4581717,241.8417317,240.2934581,238.0754223,236.2317613,234.5291246,232.129864,230.5013248,228.5179716,225.0652594,220.936248,218.8568229,217.8407924,213.6850185,211.2278014,207.9482668,205.308955,202.4091768,198.0905389,192.4023255,190.2454486,188.7463027,185.710424,183.87812,194.3936134,213.6403489,
IDA total,IDA,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,426.9592415,422.9394085,414.0722412,413.1843123,406.8572917,405.5075563,400.4387173,400.7893506,393.4539288,389.6393345,390.5907816,477.1485729,379.3247449,372.2541661,370.7346288,368.1218342,363.02856,359.2058498,358.9922171,356.1102409,349.1313915,345.7565604,346.8446467,349.7994736,354.2900248,352.2074695,349.5396117,350.3756678,353.4307373,345.5940962,345.6546658,348.0130539,348.9909935,348.3805011,343.3946202,345.3925825,346.3954851,344.243606,345.7166021,333.6587133,326.3695814,324.3831415,322.2931495,319.138051,317.0676249,314.1758518,307.6274887,306.0017434,304.7324256,298.5972482,293.2230885,287.3169729,286.2372685,284.6416215,281.1112751,277.7737143,272.8755705,269.9246598,266.334389,262.7014764,270.8955848,282.3308227,
IDA blend,IDB,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,424.2987416,418.415458,401.29432,396.2482467,390.592834,382.7767117,374.1987834,385.2102889,370.9513312,362.78576,341.7473117,389.9898295,332.2981709,328.4056237,327.9473499,324.0003802,321.6673183,321.9285621,320.4214306,318.7055987,311.7668503,305.8772137,305.3160601,301.4380573,300.919106,300.0548413,300.9977709,306.6596977,309.2850731,309.3584403,311.9868636,315.3808411,318.9702452,324.0877457,329.6208919,338.4216804,339.8888376,344.3626142,341.596931,337.6297337,331.8515847,330.969038,327.3250018,325.3876,323.9923897,325.0182146,316.5285746,316.6622272,314.9540275,311.1850907,306.9800776,302.6333101,301.3934508,298.2697734,298.1153457,296.2126247,293.2865811,291.7838981,290.2903156,287.1664743,297.0048255,306.5174043,
Indonesia,IDN,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,400.182,392.065,380.677,377.087,371.672,564.481,409.419,356.269,352.419,344.736,338.992,334.619,325.437,319.581,313.607,309.146,305.162,300.189,293.89,284.348,276.635,270.976,261.676,258.524,250.426,242.483,240.499,237.941,241.716,237.41,233.257,228.746,221.945,221.588,217.88,216.102,218.659,217.115,214.953,219.709,214.959,216.339,208.586,211.662,227.47,209.773,211.833,206.339,208.296,209.654,205.065,204.679,205.062,206.261,200.078,199.15,199.765,199.216,193.961,192.873,219.64,244.106,
IDA only,IDX,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,428.1799536,425.0118195,419.913572,420.9116189,414.2600155,415.8244699,412.3185698,407.8247393,403.5912938,401.7199945,412.5725833,516.5350537,400.6660876,392.1888173,390.2242083,388.2972061,382.0503484,376.4510567,376.9135564,373.5833096,366.8552008,365.0243236,367.1059633,373.4431045,380.3633858,377.7332742,373.3884526,371.9316792,375.2802036,363.5856982,362.4235628,364.3110654,363.93517,360.4218957,350.2150962,348.8463769,349.6305154,344.1841834,347.7818793,331.6610943,323.5961226,321.0314625,319.730047,315.9580414,313.5422587,308.6542929,303.0931804,300.5644705,299.5069415,292.1452972,286.1548746,279.4420584,278.4558955,277.6569861,272.4148468,268.3865046,262.5640008,258.9580981,254.3777545,250.5495151,257.9779013,270.397133,
Isle of Man,IMN,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,271.236,281.213,273.382,282.871,268.876,267.059,262.869,255.416,259.034,264.204,258.542,255.388,261.506,247.672,255.04,243.992,240.705,240.087,236.78,232.336,228.16,219.761,219.363,212.614,210.961,214.927,205.875,201.503,194.883,197.86,188.642,187.759,175.307,175.066,164.829,162.18,157.821,161.389,138.228,152.694,141.623,127.746,132.849,116.554,115.291,108.716,97.784,92.922,102.912,100.535,98.123,95.842,94.566,93.384,86.002,94.464,83.696,82.565,81.449,80.347,82.1,84.422,
India,IND,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,396.829,396.855,395.305,393.153,391.103,403.239,398.392,393.239,372.63,366.208,359.825,353.179,346.59,339.504,331.436,326.149,322.244,319.799,317.569,315.155,312.174,307.689,302.01,295.674,289.304,283.327,278.433,274.732,271.91,269.354,267.505,265.418,262.894,260.619,258.148,256.434,255.367,254.873,254.605,254.104,252.631,250.397,245.4,240.244,235.408,230.67,227.348,225.792,225.384,225.4,225.044,223.432,219.76,214.491,208.244,202.425,197.778,195.1,194.114,193.514,202.334,253.832,
Not classified,INX,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,173.741,181.021,181.934,177.799,182.654,177.867,179.381,171.271,177.153,179.396,184.105,175.363,184.682,187.241,184.816,177.648,175.335,171.67,182.19,178.889,175.559,169.445,162.933,166.045,157.017,154.834,148.844,145.485,138.807,138.957,133.277,132.963,128.203,129.173,121.694,125.484,123.816,123.066,123.634,121.392,119.257,112.224,113.266,102.195,101.714,96.634,94.661,93.919,90.364,92.992,86.762,86.556,83.667,81.065,78.763,74.33,72.089,70.771,70.339,71.605,67.313,,
"Iran, Islamic Rep.",IRN,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,379.547,374.821,386.826,371.587,366.413,362.791,360.295,354.854,362.357,347.679,344.644,337.136,335.276,327.051,321.309,313.445,306.88,303.196,321.124,293.277,327.023,427.785,415.773,403.184,327.544,321.712,315.349,313.198,306.644,232.204,254.133,227.384,227.125,220.674,220.137,214.638,216.361,210.797,203.039,196.604,189.732,186.268,176.971,185.88,167.186,161.205,161.016,154.965,157.641,156.806,161.742,154.045,145.04,143.721,135.806,133.452,127.687,125.2,121.821,127.359,154.124,151.24,
Iraq,IRQ,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,361.743,363.326,357.49,358.861,347.977,338.923,334.026,312.843,312.675,313.307,296.064,286.381,282.431,276.04,335.477,328.552,256.774,251.119,252.183,248.492,386.884,475.441,467.142,464.973,463.547,455.207,451.986,445.084,519.933,430.313,427.144,341.306,241.335,241.444,245.371,250.256,248.44,260.816,268.444,263.557,255.853,250.902,252.904,310.428,336.169,343.735,388.65,388.705,333.295,278.011,265.397,247.599,238.095,233.569,219.125,200.684,247.681,208.762,165.028,166.628,206.793,183.88,
Iceland,ISL,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,153.436,164.814,178.373,195.862,170.93,180.68,180.72,163.934,158.178,170.991,183.453,173.901,170.093,174.178,187.686,186.533,139.847,154.149,134.952,141.838,140.608,134.102,131.839,156.519,129.987,114.466,128.471,121.685,126.036,101.283,116.7,119.289,93.287,91.447,95.714,101.019,95.225,91.988,84.137,92.711,98.715,84.97,82.738,66.85,73.303,68.893,76.407,71.115,63.474,73.242,70.548,58.852,66.886,67.441,68.392,67.533,65.669,75.761,69.032,64.223,66.072,,
Israel,ISR,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,145.7426394,,,,,,,,,,155,,,,,,,,,,138,,,136.108,133.645,128.845,130.691,124.543,126.022,116.23,107.039,109.893,112.413,107.737,108.009,107.505,103.245,103.213,105.601,99.145,102.6,98.35,98.074,92.814,90.852,89.197,87.053,84.345,83.727,78.558,77.076,75.748,75.427,75.007,72.471,72.987,70.873,,,,,,
Italy,ITA,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,189.301,188.131,194.212,195.703,186.208,186.141,177.704,179.125,179.693,184.543,175.783,174.982,175.418,173.392,170.479,173.776,172.249,170.051,168.316,166.143,165.671,159.969,154.907,156.408,148.597,145.685,141.195,137.706,133.777,131.365,130.512,131.665,127.392,122.016,121.501,119.096,114.728,110.152,107.652,104.959,101.334,99.544,95.824,92.243,86.976,84.356,82.979,80.536,78.548,76.385,73.052,71.981,70.628,67.898,66.045,67.307,64.479,66.506,63.203,61.477,,,
Jamaica,JAM,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,233.112,229.824,231.928,220.52,213.436,212.146,210.687,214.655,224.776,227.453,226.278,228.052,224.54,218.027,213.996,210.467,202.186,199.762,196.396,188.672,184.011,176.912,169.798,171.214,173.273,168.883,165.992,154.412,151.787,145.984,145.104,149.646,149.507,154.971,161.193,166.902,173.619,180.053,188.093,191.274,193.486,200.326,203.996,209.88,214.798,210.817,206.667,196.577,188.641,179.933,171.526,162.342,146.852,143.705,154.63,172.324,185.5,191.1,196.132,197.133,195.289,212.067,
Jordan,JOR,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,360.236,349.284,339.081,330.069,319.009,309.697,304.688,291.889,283.765,276.586,300.258,265.449,256.013,250.103,244.701,238.902,233.482,228.456,223.764,219.5,214.908,209.842,205.088,200.856,196.787,193.139,189.691,186.176,182.163,178.567,175.186,172.416,169.687,167.182,164.96,162.801,160.697,158.76,156.841,154.434,151.84,149.163,146.677,144.127,141.751,140.08,137.2,135.031,132.989,131.06,129.266,127.493,125.77,123.75,121.02,118.291,116.35,113.411,110.837,108.406,115.343,125.741,
Japan,JPN,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,217.397,211.046,206.683,197.819,193.332,190.092,184.624,179.028,176.227,174.652,172.966,164.196,160.212,155.819,150.038,145.989,141.801,137.399,134.551,131.56,130.442,127.718,125.497,128.636,125.493,122.01,119.599,115.54,114.241,110.634,108.856,107.299,106.506,104.812,101.252,102.39,98.684,97.487,100.708,101.712,98.382,96.695,95.051,95.879,92.677,92.668,89.142,87.189,85.382,84.429,82.824,83.291,77.023,75.083,72.613,70.18,68.737,66.604,65.289,64.375,64.547,64.319,
Kazakhstan,KAZ,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,390.769,387.794,386.444,384.927,384.04,380.768,382.346,381.121,380.764,380.657,380.588,378.567,374.706,372.98,373.312,369.687,370.311,369.924,367.075,366.964,365.48,359.978,357.905,348.327,342.854,338.328,333.434,326.052,330.443,335.485,340.997,351.342,358.842,366.856,373.732,382.387,389.063,390.174,393.114,393.765,394.509,395.341,394.553,394.07,391.217,390.856,381.646,369.015,353.403,337.653,318.507,305.951,303.129,285.972,276.485,269.752,256.092,250.618,246.569,246.621,277.164,274.47,
Kenya,KEN,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,391.69,384.818,380.139,376.659,372.757,371.92,366.555,363.423,363.682,358.68,355.945,350.719,341.744,327.326,331.937,326.241,339.564,338.605,338.848,322.821,307.036,265.593,271.141,269.989,277.576,290.056,298.397,304.39,319.202,329.214,340.666,354.005,373.111,384.002,389.927,404.833,419.768,431.565,440.747,446.391,451.008,456.279,452.234,446.141,435.008,421.682,412.381,402.78,401.166,396.384,392.736,393.028,394.737,387.989,389.771,394.214,386.588,391.564,389.762,381.951,389.647,419.404,
Kyrgyz Republic,KGZ,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,406.736,403.584,400.838,397.729,394.495,392.747,389.153,383.942,379.669,376.689,373.903,367.188,364.728,359.635,355.683,349.841,345.696,341.492,338.795,333.182,334.876,331.992,326.06,325.707,326.579,320.722,315.721,312.717,313.198,310.032,315.831,320.935,328.261,333.761,339.026,340.258,338.389,332.451,324.383,317.042,318.772,314.809,319.766,315.571,311.69,313.677,309.67,303.104,304.396,296.249,287.717,285.311,276.98,270.904,260.812,252.916,255.964,249.818,251.03,245.786,271.377,269.527,
Cambodia,KHM,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,498.628,498.394,492.595,486.135,482.49,477.379,470.697,478.78,477.822,473.412,768.169,762.741,754.357,751.268,751.046,999.015,994.209,818.57,813.462,732.162,524.231,520.697,514.912,504.161,493.7,482.221,472.379,396.837,378.76,383.343,372.735,357.451,350.676,347.357,341.803,334.032,335.415,324.943,321.753,314.332,305.293,293.302,284.663,272.432,259.27,253.708,247.02,240.908,234.076,224.665,224.289,219.421,211.76,211.913,204.043,203.957,204.574,197.252,198.608,197.16,200.73,218.555,
Kiribati,KIR,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,424.413,419.041,412.832,405.317,397.357,389.253,381.075,372.848,365.129,357.93,351.264,345.505,341.126,336.614,333.631,331.678,330.127,339.977,326.824,324.965,322.699,320.346,317.762,314.795,311.529,307.967,303.968,298.988,293.497,287.845,281.947,276.579,271.431,266.546,262.32,258.688,255.57,252.564,249.549,246.685,243.749,240.98,238.995,237.702,237.302,237.547,238.194,238.916,238.977,238.421,236.921,235.003,232.819,230.457,227.873,225.125,222.497,219.952,217.243,213.431,211.651,208.417,
St. Kitts and Nevis,KNA,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,301.294,298.145,295.662,290.848,294.88,299.637,305.036,308.471,313.188,316.893,325.28,339.045,362.904,368.848,349.043,323.301,314.321,308.589,308.085,310.373,306.582,284.905,265.683,267.825,280.461,291.82,297.522,294.456,295.364,303.606,305.71,290.857,273.795,262.16,271.312,277.3,271.579,259.84,258.7,246.016,233.47,224.103,224.169,222.579,218.263,211.698,210.805,212.726,214.082,216.544,219.437,220.74,223.178,230.943,239.972,242.713,237.899,234.778,236.04,234.936,234.91,235.148,
"Korea, Rep.",KOR,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,418.218,412.822,407.949,413.999,400.609,389.568,374.919,349.956,356.406,353.559,356.628,350.833,348.337,343.802,339.92,336.048,332.483,344.869,339.378,319.143,339.266,300.409,304.817,313.461,289.405,289.541,281.05,277.553,264.199,256.636,233.201,226.144,218.244,211.589,206.849,201.282,195.756,184.201,175.694,166.033,158.382,147.229,141.3,140.409,134.967,128.038,121.863,116.282,110.083,101.914,97.322,90.447,86.912,80.3,74.642,70.803,66.374,62.251,60.44,57.021,72.497,69.268,
Kuwait,KWT,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,283.369,273.12,263.099,249.095,242.837,228.639,220.952,212.958,207.424,199.588,191.164,188.212,183.514,185.927,186.093,193.757,195.443,194.167,185.967,171.127,162.792,152.84,149.243,147.505,138.728,136.034,129.517,120.886,119.478,117.187,165.168,151.855,106.819,105.28,106.605,111.7,110.412,108.596,103.801,99.272,94.011,90.798,89.483,91.13,96.498,95.554,97.555,94.869,93.002,88.59,81.242,75.861,72.509,69.106,65.17,64.129,60.943,60.066,59.965,59.479,84.858,64.407,
Latin America & Caribbean (excluding high income),LAC,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,331.2073961,325.7972917,321.2279771,316.5874391,312.9078766,311.2024933,306.2388438,303.9862363,302.2127118,299.9995082,302.3772975,292.8653233,290.1011643,285.9996435,283.6032181,280.7200877,281.5816028,278.7819718,278.5074309,277.9681215,274.713706,272.3272836,270.6449204,263.6380289,260.162946,256.6491458,250.9422404,247.7818407,243.7275809,242.0732626,242.4236203,240.213111,238.1392471,235.5091568,231.5368181,229.9061882,226.1814656,223.4499912,220.2990123,216.6173564,215.8775569,212.6278511,210.2474859,206.99569,204.1246603,199.2071513,197.3387683,195.943382,192.7556054,190.2831541,192.5203022,185.9596958,183.1294933,179.1452956,175.5614514,176.0843289,177.3697303,174.8632447,173.6661872,171.398133,209.5614547,229.7357992,
Lao PDR,LAO,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,499.78,499.198,462.717,514.891,511.745,506.756,507.47,500.397,497.143,494.189,489.628,483.662,478.949,477.372,427.62,423.993,436.133,431.465,431.55,418.5,396.982,389.723,378.945,374.209,368.885,363.043,356.971,354.802,351.558,349.486,346.425,335.405,332.22,328.955,328.23,322.621,318.715,318.703,317.258,314.761,310.79,303.85,300.798,300.196,302.436,294.408,289.918,282.462,272.688,266.781,257.345,239.695,234.362,229.475,224.069,219.611,215.175,210.499,207.05,202.966,194.231,201.753,
Lebanon,LBN,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,224.622,218.384,219.046,218.392,211.573,211.591,210.696,204.861,204.441,203.546,203.009,203.111,201.951,196.675,196.876,530.883,861.856,389.586,389.945,390.507,386.023,385.342,689.366,471.091,468.673,466.833,459.787,368.971,363.082,417.215,410.451,157.452,158.626,160.296,155.906,145.953,145.236,143.157,141.039,132.251,127.526,124.073,119.483,110.82,108.439,105.553,131.043,100.956,92.468,89.171,86.271,83.831,81.676,81.237,79.804,77.379,75.598,76.06,72.251,77.491,89.717,125.642,
Liberia,LBR,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,471.574,471.561,470.216,469.116,467.356,467.115,465.639,459.712,459.588,456.375,453.856,452.452,445.607,442.254,435.934,431.612,429.637,423.987,418.083,414.361,414.272,407.315,404.375,401.22,400.84,420.707,402.244,406.519,413.458,421.565,725.361,436.026,459.792,467.404,491.127,442.469,446.823,369.431,363.748,365.818,344.015,330.137,326.829,376.143,315.56,311.6,305.816,302.038,300.427,299.307,297.126,299.333,297.508,300.145,313.212,319.026,298.583,300.275,300.998,295.617,303.559,308.72,
