Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Greece,GRC,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,118.912,111.297,112.951,109.555,110.384,101.106,96.541,102.674,101.492,96.365,89.064,87.972,89.439,87.148,83.593,82.721,79.4,79.38,74.04,72.477,73.184,70.741,68.894,67.091,65.345,64.025,61.151,62.69,57.637,56.667,55.632,55.147,55.227,53.28,52.05,51.877,50.552,49.294,50.068,49.654,49.055,46.958,46.773,47.144,45.664,43.925,43.898,44.398,42.393,40.768,40.699,39.841,40.991,38.036,37.618,38.853,37.272,38.226,35.91,36.724,43.464,46.851,
Grenada,GRD,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,241.89,231.481,221.495,208.119,199.77,202.501,209.798,208.522,196.956,191.282,185.605,182.355,177.11,172.33,167.665,163.268,159.609,169.919,167.776,165.399,161.979,157.198,154.77,164.636,148.295,146.011,143.247,144.14,142.378,140.728,138.783,136.702,134.653,132.423,130.256,126.563,124.928,123.353,121.67,122.96,127.842,125.873,126.847,124.288,142.926,119.33,117.77,112.157,112.374,106.807,108.028,102.979,103.343,101.816,99.275,97.064,97.127,95.471,93.393,91.305,89.353,87.191,
Greenland,GRL,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,238.359,225.63,222.004,210.067,188.613,184.564,196.824,214.378,204.545,204.052,203.768,210.445,227.558,254.656,263.002,269.326,240.703,228.452,229.007,226.027,230.317,226.83,230.424,242.511,249.276,248.373,225.714,218.187,216.11,208.937,215.816,213.029,195.838,208.538,214.571,215.377,218.805,222.846,214.901,204.661,200.117,194.286,185.17,179.892,179.921,185.4,173.222,174.28,167.2,168.24,160.777,151.797,137.045,128.491,129.701,129.465,128.301,134.103,127.57,126.844,126.53,125.648,
Guatemala,GTM,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,389.862,378.759,369.42,361.99,356.591,353.649,353.452,351.081,346.34,341.404,329.002,314.456,298.38,281.904,267.867,257.084,362.775,243.132,238.85,235.514,233.771,229.78,274.965,216.492,212.106,208.784,206.171,203.753,201.762,200.72,201.537,199.793,198.779,196.116,191.494,185.873,178.313,170.682,165.196,158,154.384,152.793,152.483,152.267,151.689,154.304,146.701,142.759,138.896,135.227,133.12,131.177,130.396,129.959,129.638,129.843,127.839,126.665,126.862,125.804,134.551,163.207,
Guam,GUM,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,261.704,252.431,246.559,234.76,225.297,219.84,219.002,199.707,187.208,186.126,177.375,174.597,168.096,162.617,158.795,153.784,147.051,136.597,128.725,122.916,121.407,119.726,118.182,115.826,114.159,112.385,110.288,108.802,106.514,105.181,107.521,106.353,106.593,107.76,108.251,108.221,113.34,112.659,111.818,110.186,108.617,99.351,96.941,95.828,96.414,94.687,94.71,96.49,96.264,96.912,93.631,90.756,93.556,94.884,93.576,94.424,92.533,90.596,88.754,87.115,85.497,90.998,
Guyana,GUY,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,301.955,297.424,294.09,290.64,287.024,284.107,281.749,279.173,276.886,274.837,272.751,270.8,268.541,267.235,265.127,263.503,261.892,260.31,258.113,256.658,254.751,254.35,253.283,253.496,253.021,251.786,250.231,248.293,247.034,245.025,242.506,239.653,234.207,230.06,227.371,231.437,229.672,226.944,221.234,222.555,218.44,215.185,219.379,222.571,215.89,212.586,207.092,199.068,198.715,196.021,193.305,189.632,185.964,182.235,179.814,176.027,173.042,169.207,166.458,163.963,167.218,209.026,
High income,HIC,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,132.0361174,128.3446066,128.9964086,127.2178711,123.3447631,122.1227612,119.821917,117.5980501,118.0892668,118.4085807,116.3520335,114.0343636,112.2358781,110.601555,106.991366,104.6864249,102.6685997,100.5302373,98.5639698,95.94557906,95.86378019,92.27061834,90.41194952,90.32628742,87.85109049,87.08606941,85.41717147,84.50180844,83.18764569,81.8834865,79.99226226,79.24525918,77.66111849,77.38819257,76.22048834,75.95649915,74.22039986,72.48779297,71.17811847,70.57930051,69.38096221,68.58961697,67.81435791,67.60186594,65.77369136,65.03708305,63.88455271,62.81727785,61.68811837,60.99625646,59.31679575,59.35692064,57.94401565,57.32962428,56.8715154,56.96443172,56.88668284,56.28354811,55.72058683,54.74100888,61.7345425,,
"Hong Kong SAR, China",HKG,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,156.718,153.075,151.898,144.055,137.607,132.229,129.761,128.811,125.058,123.076,116.931,110.163,106.477,103.12,100.378,99.373,98.655,99.563,96.723,93.992,87.495,82.089,80.419,79.245,77.375,73.761,71.28,69,67.881,66.833,64.278,62.959,60.36,57.547,54.921,52.156,50.645,49.195,47.487,46.486,44.646,42.934,42.371,43.766,42.12,40.983,39.834,38.947,38.441,37.755,35.824,34.655,33.109,31.857,30.664,29.622,28.052,26.29,24.813,25.018,24.116,23.331,
Honduras,HND,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,311.061,312.95,305.384,302.594,296.608,294.06,290.595,288.671,282.792,279.804,277.141,275.106,269.209,297.247,333.45,254.628,249.009,244.319,239.527,233.645,227.728,223.485,214.527,207.601,202.568,204.597,195.627,188.903,188.763,181.81,177.675,171.639,170.459,166.166,166.185,159.482,156.971,156.302,228.985,149.911,148.973,143.01,143.134,143.658,137.343,138.876,138.714,140.172,140.854,134.222,129.821,123.529,118.592,114.729,114.164,110.132,110.146,109.881,109.318,109.784,124.302,144.006,
Heavily indebted poor countries (HIPC),HPC,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,405.6152037,401.9534743,398.2737616,397.1319568,390.6981585,390.2823578,392.2321866,385.8716035,382.2482511,378.9406803,375.7499382,370.3328078,376.2778439,367.0200041,364.5893965,361.516852,353.9763917,349.7253164,346.5174952,341.9035058,337.5612026,334.4209816,332.9311352,344.4215393,346.4889864,345.7549645,340.0221009,334.9314261,340.6126874,333.2928452,335.9126696,339.7089934,343.3641821,341.6974087,343.9943367,337.2382064,339.5728602,339.206954,343.7190969,337.1957558,334.3219353,332.943391,330.7065178,326.196309,322.4425797,315.0739485,305.8434427,298.1938058,291.217102,281.3234094,277.7544827,263.7128506,255.0407644,245.9226767,239.4426011,232.9731684,225.1542299,221.0363741,215.1938396,210.0536657,217.6721374,226.0390348,
Croatia,HRV,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,151.425,144.417,141.545,139.182,135.16,129.732,128.447,124.951,124.613,121.17,119.001,116.614,113.185,110.192,107.77,106.041,104.27,103.215,102.069,101.758,107.131,110.204,115.846,119.532,107.04,101.742,98.079,97.151,92.646,92.291,88.964,91.178,80.574,78.878,74.292,77.117,74.373,74.445,74.236,72.956,71.252,69.914,69.138,70.424,64.422,65.405,62.428,62.98,60.814,60.202,58.298,55.218,53.735,50.612,49.555,51.413,46.875,47.736,44.973,42.734,45.153,43.245,
Haiti,HTI,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,326.446,324.369,321.936,354.123,321.238,319.342,319.44,316.181,314.65,313.45,311.766,309.882,312.896,315.274,319.554,321.269,324.395,326.443,328.802,332.53,337.139,336.324,337.27,337.833,339.742,334.274,329.513,329.528,326.509,329.186,332.147,322.672,320.211,315.16,313.016,300.01,290.878,289.222,280.042,266.514,261.681,263.094,258.593,247.194,259.335,232.136,226.448,221.856,217.433,213.223,482.177,213.909,205.747,201.146,195.002,192.369,188.327,183.52,182.532,176.812,179.648,195.569,
Hungary,HUN,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,125.334,119.588,123.813,117.244,111.788,114.411,110.199,109.248,111.503,114.604,112.834,116.747,114.636,115.559,116.469,117.402,122.337,119.246,123.538,125.105,129.805,133.078,128.418,133.099,131.661,133.743,132.191,129.267,126.984,133.828,132.677,131.845,136.774,138.942,132.948,130.626,120.735,121.505,121.911,121.101,114.498,110.866,110.102,110.787,107.639,107.4,103.721,106.415,100.347,98.903,94.911,92.995,89.303,85.688,83.854,85.926,79.709,80.586,77.647,75.172,78.363,,
IBRD only,IBD,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,349.059567,323.0249401,292.1184051,288.0527628,282.6601403,283.6109994,277.6443367,270.9454682,263.7515978,258.7057949,253.7937836,247.2847662,242.3600616,235.2931064,229.4917642,223.6540848,218.5685255,212.1096023,206.8148199,200.906251,195.6766395,190.2920332,185.0170576,179.8786982,175.9177727,171.4486946,165.781414,162.3466751,159.2926132,156.2895274,154.8149744,153.706386,150.6765792,148.7774546,148.3521947,145.2784762,143.4538868,140.6708569,137.86801,137.8004576,135.242315,131.2592816,129.3169367,127.429329,126.3659361,121.924501,118.35786,115.8933588,114.9051779,111.437965,109.711979,107.9008863,106.2041582,104.9094068,103.8782772,102.7498392,101.8159796,100.5708831,98.78184226,97.55043197,104.4638004,121.0617613,
IDA & IBRD total,IBT,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,355.8070019,333.4010804,307.0338903,303.2734289,297.4325404,298.1226828,292.2846703,285.7513851,278.7001704,273.8462564,271.3039485,268.3838133,258.4751422,251.5164169,246.5917445,241.9707017,237.0109636,230.0644511,224.5835387,218.8733924,213.6924314,208.4538754,203.7653285,199.9513047,196.4812009,192.9873012,188.2458472,185.3956681,183.1969947,180.3578571,179.1386851,179.3518187,176.7820289,175.7452947,175.4595854,173.0719508,172.1490519,169.0413542,166.6134529,165.0855164,163.0815593,159.8063819,157.8368749,155.7416742,154.7450132,150.3988081,146.1855811,143.6700077,143.0149204,138.5319264,136.4325987,133.5421734,131.45115,129.4105867,128.4309443,127.6604389,126.2418061,124.5837583,122.7867704,121.37132,128.7716631,143.4332104,
IDA total,IDA,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,390.0663212,385.4696598,381.3398363,378.734133,370.3812433,369.6355664,364.3639446,358.6324514,352.2636058,348.3285527,357.5420865,372.4776685,338.0599098,331.5677855,330.6096869,331.4111085,326.5040905,316.8434399,310.3838575,305.5042791,300.3600839,295.645572,293.4787284,295.7529528,294.4879516,295.4085028,294.7253847,294.1496323,295.3855819,292.5771596,291.6945201,297.0757203,295.5516062,297.1788286,296.2111565,295.6082957,297.4846247,291.9328636,289.9945215,281.031457,280.134318,278.5597441,275.2789761,271.1634945,269.2770691,264.1537476,256.0693349,251.9490223,251.2264505,241.4682142,236.4834821,228.1337546,223.3056294,217.4057811,214.4994154,210.7842924,206.4481285,202.0501193,198.7799251,195.1778193,202.0074034,209.5070964,
IDA blend,IDB,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,403.2974865,397.9681619,393.5789679,384.230392,376.1826934,367.7175759,359.1035933,354.0914608,341.1245862,333.5275789,321.8999391,329.0716508,311.1583954,307.1426046,305.2127044,299.2312641,290.9552178,283.8651469,278.2635758,273.9720451,268.3117316,259.5685098,256.9522849,251.9808264,250.0633653,257.0044706,262.9307707,266.545071,263.1596071,262.0801595,259.9769333,266.3713849,275.2577413,283.0140342,288.9926204,296.5841957,296.5188831,297.9501446,299.2298235,295.8180226,294.8943018,295.9603823,293.3221131,291.0777318,286.401988,286.4109231,273.3218054,269.5633306,265.3061527,261.0001269,256.7142103,251.1104118,250.1976647,246.288659,244.6494339,242.2113537,242.5414188,237.0510496,236.4655585,235.459795,237.946582,245.8039213,
Indonesia,IDN,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,345.286,340.213,333.573,328.357,314.33,374.028,340.251,296.11,291.114,283.722,277.18,271.297,265.319,259.719,255.144,249.886,243.392,236.746,234.516,228.542,221.354,221.195,214.418,206.644,206.659,200.918,196.543,200.23,198.305,193.4,189.582,190.739,184.01,176.179,180.41,177.014,180.674,175.747,178.044,172.059,176.373,169.887,170.367,163.172,194.81,169.141,161.814,163.216,166.068,159.579,162.016,162.174,160.869,152.461,152.838,152.107,151.951,151.493,143.61,142.276,161.38,179.774,
IDA only,IDX,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,384.347661,380.073587,376.0667408,376.3708674,367.8922409,370.4566789,366.6123435,360.5708709,357.0147736,354.6431312,372.7767462,391.0874155,349.6294342,342.1030971,341.5988258,345.392489,342.0351758,331.3481363,324.5901547,319.5419984,314.8446477,312.2512755,310.4733878,316.1821014,315.2212519,313.3759341,309.6673773,307.1785814,310.6602595,307.0865453,306.8464075,311.802367,305.2647663,303.937103,299.6546161,295.1421825,297.9478487,289.0327567,285.5248835,273.8503793,272.9227698,270.0069331,266.4061314,261.387147,260.8721421,253.2357891,247.6142852,243.3169477,244.3198916,231.8751849,226.5311768,216.8283817,210.0990963,203.2536401,199.7639832,195.4653561,188.9125531,185.097408,180.5708736,175.7663259,184.7258357,192.076482,
Isle of Man,IMN,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,153.542,158.324,153.531,158.398,147.312,146.297,144.677,138.819,141.25,143.727,140.099,137.841,142.572,134.158,137.208,130.741,129.618,127.777,126.722,124.209,120.258,114.128,114.039,109.296,107.939,111.179,105.513,102.86,99.364,101.908,92.63,90.075,85.908,98.993,90.634,94.046,89.369,87.376,91.344,94.791,86.459,85.274,82.437,85.181,73.445,69.488,70.557,72.536,62.699,61.473,59.467,58.636,57.758,56.95,56.097,63.221,54.537,53.719,52.966,52.17,52.461,53.429,
India,IND,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,393.56,394.154,393.657,392.458,390.91,399.413,393.749,387.484,368.994,362.231,356.306,351.81,347.154,342.126,335.116,328.252,319.8,310.882,300.122,289.612,279.38,269.62,260.543,252.201,244.632,237.922,232.112,227.18,223.023,219.38,216.377,213.731,211.316,209.574,207.181,205.19,203.097,200.707,198.086,194.977,190.564,186.254,179.626,173.247,167.462,161.031,155.712,151.348,147.873,145.274,143.479,142.507,142.342,142.92,143.702,144.478,144.65,143.731,141.768,139.668,144.496,185.906,
Not classified,INX,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,134.742,130.164,128.833,129.913,125.771,120.207,126.467,118.405,120.919,122.973,120.538,116.133,118.577,117.926,114.999,111.008,107.44,105.872,105.878,104.755,100.655,96.896,96.162,94.983,92.36,86.927,87.852,80.76,82.544,81.769,80.635,74.913,77.019,73.614,73.638,73.749,68.427,70.908,67.669,69.634,70.026,65.886,60.492,61.181,60.791,58.593,58.972,53.613,56.899,54.999,50.78,51.432,51.094,48.066,46.131,47.709,44.95,41.276,44.748,42.364,42.544,,
"Iran, Islamic Rep.",IRN,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,392.8,387.779,399.382,376.425,371.91,367.684,357.269,353.496,354.26,337.628,328.378,318.242,317.8,297.443,287.444,278.143,268.639,259.359,277.361,238.02,232.338,231.351,220.287,207.414,195.802,187.396,181.188,180.141,172.866,161.996,183.57,154.614,149.087,147.207,141.636,140.487,130.993,129.873,124.575,120.787,117.106,113.466,109.985,122.949,103.012,88.443,86.977,87.374,94.103,100.907,92.21,84.109,79.85,78.193,72.435,69.95,66.922,61.3,62.474,64.742,85.824,78.881,
Iraq,IRQ,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,230.339,225.511,218.653,214.765,212.317,206.334,200.033,195.51,193.768,189.993,185.062,180.848,178.035,171.604,173.868,168.662,158.014,153.49,155.047,151.904,163.435,167.063,167.786,163.065,164.387,160.908,161.751,162.039,190.334,208.505,208.619,178.006,151.074,146.756,150.289,157.868,165.198,174.639,185.459,166.012,152.212,151.28,149.798,155.518,157.293,159.194,167.163,170.442,171.177,166.819,158.072,156.03,154.341,151.629,146.066,146.13,130.194,118.204,116.722,115.615,143.392,126.425,
Iceland,ISL,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,105.187,95.815,99.145,85.987,92.662,99.604,104.059,84.87,104.117,103.427,73.025,104.823,112.378,85.482,101.021,79.86,69.569,81.157,80.197,85.548,71.116,58.067,79.981,64.685,61.825,56.729,67.599,73.028,70.574,64.117,78.001,67.9,60.375,64.043,68.479,71.737,58.112,63.985,55.6,58.701,59.117,54.194,54.311,50.724,50.672,48.853,53.083,45.538,39.741,39.946,36.334,42.297,34.35,38.876,42.085,43.185,38.181,32.503,40.902,45.372,42.484,,
Israel,ISR,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,120,,,,,,,,,,110,,,,,,,,,,85,,,78.245,78.771,77.317,77.627,77.24,73.322,72.713,70.595,68.753,68.321,63.991,63.991,60.844,60.177,58.08,56.388,56.738,54.709,53.665,54.033,51.974,48.71,49.546,47.475,47.145,45.101,45.304,42.956,43.702,40.475,41.393,41.017,39.687,39.638,,,,,,
Italy,ITA,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,109.559,105.669,108.954,109.04,102.391,102.239,98.102,98.64,99.212,100.225,94.922,92.15,92.184,90.388,86.385,86.253,84.412,80.795,78.448,76.723,76.868,74.209,71.604,71.9,68.712,67.443,67.132,64.986,63.787,62.039,61.131,61.15,59.368,58.708,57.841,57.53,56.588,53.817,53.88,50.984,50.685,49.7,49.132,47.786,44.996,44.227,42.889,42.189,41.701,41.987,40.179,40.484,39.701,38.636,37.507,38.612,37.319,37.787,36.495,35.534,,,
Jamaica,JAM,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,184.185,183.747,187.632,176.473,177.459,172.983,167.479,167.513,170.995,171.461,166.905,167.559,165.339,160.372,158.677,157.638,156.418,159.512,158.171,156.721,150.755,144.098,142.125,145.749,143.18,141.55,139.005,135.256,132.011,122.279,119.746,120.367,122.413,127.035,129.104,131.565,129.651,134.431,135.963,135.452,135.98,137.174,131.708,130.915,126.649,124.923,124.324,125.837,127.315,120.536,114.167,109.369,112.96,116.674,121.385,124.717,126.268,126.721,127.041,127.614,127.341,144.628,
Jordan,JOR,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,328.538,317.25,306.738,295.902,285.744,276.396,269.582,259.704,251.632,243.637,245.044,230.531,222.919,216.759,210.809,205.363,199.521,194.015,188.896,184.139,179.777,174.779,169.711,164.95,160.691,156.762,153.241,149.368,144.807,140.952,137.639,134.498,131.776,129.263,126.995,124.945,122.415,119.493,116.79,114.182,111.666,109.169,106.853,104.562,102.446,100.671,98.587,95.804,93.151,90.595,88.204,86.007,84.048,82.045,80.172,78.452,76.704,73.999,71.385,68.954,72.15,79.128,
Japan,JPN,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,149.04,142.242,137.378,128.707,123.801,120.832,115.166,110.882,108.452,106.11,104.154,97.101,94.077,91.332,87.453,84.221,79.972,75.647,73.2,70.708,69.07,66.58,64.597,63.577,61.791,60.38,58.438,56.666,56.06,54.948,53.481,53.069,52.54,51.547,50.013,51.736,49.269,48.744,49.129,48.95,47.678,46.442,45.427,44.965,45.393,45.07,44.117,43.235,42.722,41.645,41.443,45.256,39.817,39.211,38.752,37.142,36.993,35.699,35.783,35.483,35.611,35.66,
Kazakhstan,KAZ,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,192.99,195.27,196.826,191.852,190.117,187.171,183.005,182.652,183.219,181.334,178.171,176.565,173.505,170.781,167.208,165.408,172.454,169.261,167.979,165.775,163.592,159.826,157.866,159.931,164.487,163.244,162.11,156.827,153.043,155.517,157.985,161.484,164.643,156.482,157.676,158.959,159.031,159.212,158.298,157.418,155.888,154.126,162.253,157.953,154.836,150.936,146.579,150.808,143.375,141.432,135.041,129.985,124.325,120.979,116.267,112.349,117.069,109.291,109.163,105.939,119.468,124.88,
Kenya,KEN,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,332.747,325.485,322.134,318.642,315.492,313.116,310.94,309.163,304.851,302.452,297.606,280.99,266.229,262.348,277.747,288.068,289.168,277.879,272.622,266.326,258.42,191.384,206.39,215.222,225.226,233.818,249.431,253.955,262.434,272.409,274.441,282.449,292.116,307.541,316.268,337.032,351.544,366.367,383.368,395.804,414.02,422.751,419.941,413.765,403.064,385.437,367.138,360.248,344.365,328.442,329.774,318.898,320.564,321.812,306.914,306.191,308.292,292.693,291.343,291.473,298.533,310.873,
Kyrgyz Republic,KGZ,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,232.924,232.524,228.751,225.012,225.879,224.64,218.381,219.645,216.565,212.977,208.101,207.584,203.242,198.704,194.678,198.805,200.701,196.284,192.915,189.568,186.115,186.917,188.724,181.291,181.383,175.385,177.653,176.794,174.792,171,173.026,169.385,169.778,172.199,171.019,167.743,162.59,162.415,156.994,152.435,158.939,154.374,150.308,146.495,149.017,147.472,141.864,142.814,137.496,131.572,128.186,123.778,120.953,121.209,113.579,117.865,110.503,108.979,105.996,99.337,114.576,108.7,
Cambodia,KHM,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,428.253,418.918,412.036,403.412,395.153,392.524,383.449,380.084,377.54,371.409,393.714,392.884,384.225,389.853,395.412,845.011,973.382,701.766,430.377,371.314,343.24,334.09,329.036,322.107,314.491,306.291,307.69,298.753,292.772,281.628,276.385,274.163,271.877,270.506,271.018,267.905,264.025,261.02,258.432,251.795,242.889,230.855,218.723,206.715,201.155,195.687,188.43,182.199,174.647,162.053,161.782,151.308,150.124,142.717,141.651,141.294,133.372,134.235,134.103,133.768,134.767,138.475,
Kiribati,KIR,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,366.269,360.684,354.806,348.558,341.963,335.149,327.556,319.896,312.711,305.688,298.603,292.333,288.678,282.749,279.56,277.147,275.337,284.871,272.554,270.714,268.564,266.415,264.181,261.379,258.536,255.029,250.73,246.06,240.797,235.415,230.113,224.61,219.626,215.351,211.489,208.297,205.405,202.421,199.533,196.421,193.611,191.192,189.363,188.222,187.86,188.108,188.839,189.446,189.619,188.941,187.819,186.069,184.268,182.131,179.853,177.336,174.04,170.802,167.84,165.046,162.302,159.745,
St. Kitts and Nevis,KNA,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,252.75,247.182,242.288,235.833,230.928,226.713,223.739,224.422,233.175,239.709,242.328,235.516,240.464,238.995,222.413,198.383,191.781,195.019,202.717,201.939,197.335,204.457,218.408,219.102,199.613,183.76,186.324,197.685,211.266,224.685,225.245,208.663,188.555,178.76,180.342,185.044,183.472,179.628,177.014,163.946,148.907,135.554,124.49,117.241,116.963,119.828,117.073,112.645,114.668,121.625,127.455,129.057,125.232,118.549,113.487,111.256,111.851,112.596,111.464,110.994,110.811,110.501,
"Korea, Rep.",KOR,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,296.045,293.789,291.565,285.233,267.45,253.175,236.222,212.076,211.501,209.197,210.331,204.043,198.216,192.456,185.326,180.703,175.44,182.069,169.811,154.004,166.969,133.523,139.85,147.673,131.294,128.102,123.193,121.858,112.992,107.256,99.804,95.026,90.067,88.033,84.858,82.161,79.361,74.589,71.058,67.88,64.712,59.385,58.404,58.071,54.967,52.32,48.845,46.529,42.286,38.468,36.206,33.53,31.949,29.503,27.146,26.316,24.874,23.589,23.055,22.07,31.797,30.297,
Kuwait,KWT,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,217.367,208.246,198.914,193.29,180.488,174.296,168.124,156.721,148.38,132.196,119.951,115.631,120.457,124.981,123.029,128.364,125.174,120.653,124.001,125.622,118.513,112.005,111.696,103.908,101.975,95.345,91.921,87.019,79.13,77.47,82.945,77.285,73.177,72.268,72.255,74.867,74.815,68.268,66.471,65.436,63.735,63.672,63.758,62.328,63.297,62.419,61.561,61.825,61.631,59.198,53.093,47.498,43.105,38.559,36.813,34.744,32.864,31.822,31.962,31.812,43.207,34.617,
Latin America & Caribbean (excluding high income),LAC,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,257.5937199,252.9382683,249.5462158,245.9461593,241.7125739,238.0439337,234.7722596,231.6423797,228.5543545,225.6736688,229.8175556,218.3655091,215.273494,210.1845577,207.0491118,202.0467815,200.9862272,194.8064463,191.9641974,188.9230577,185.6949804,181.197289,178.5654677,174.0550606,170.5276425,169.2324803,162.746767,158.5337072,154.9873608,151.5973749,148.1866934,145.9021054,143.3302853,140.9225149,138.3743323,135.6305067,132.4883468,129.8515298,128.2942989,124.2919026,120.6582658,117.7676028,115.7443542,114.7431346,111.8918203,108.9009714,106.9650279,105.6992443,103.5538413,101.6892367,104.4066043,98.25896714,96.07412415,94.27968072,92.61526116,91.76834059,91.06590349,90.30675309,89.23460288,87.51507894,110.1705555,124.3929263,
Lao PDR,LAO,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,424.656,420.199,413.46,414.437,410.436,404.369,405.83,401.975,396.297,397.358,393.604,388.257,389.325,387.368,387.325,381.755,387.308,381.972,378.397,372.752,361.569,354.435,348.93,343.168,336.072,330.133,323.347,318.676,310.585,303.823,299.57,292.48,287.053,282.842,281.919,275.111,270.336,266.087,263.348,268.298,261.537,251.002,245.805,237.108,234.913,225.562,219.615,212.995,211.729,200.282,191.357,187.065,176.96,174.88,163.304,162.434,154.115,154.393,154.156,145.472,139.036,147.601,
Lebanon,LBN,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,168.206,162.681,163.192,158.233,158.564,158.217,159.069,154.194,153.891,153.845,154.185,153.709,154.058,149.569,149.488,178.511,465.849,205.65,204.917,204.652,205.622,200.439,333.367,180.051,174.302,174.606,169.101,189.489,189.06,141.144,140.675,122.616,123.694,120.119,117.896,117.744,113.85,105.615,104.73,99.335,94.48,89.363,79.993,77.66,74.002,72.397,67.755,64.55,63.512,61.863,60.573,59.222,58.128,57.322,55.922,54.409,52.48,51.346,51.429,54.273,60.448,82.505,
Liberia,LBR,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,415.638,415.345,414.231,415.039,415.75,414.07,411.184,411.044,407.752,404.088,402.017,399.617,393.598,389.83,386.102,386.441,381.69,377.849,373.484,374.148,369.709,367.928,367.188,365.338,362.762,367.582,364.839,368.852,370.564,371.754,393.981,361.375,350.647,355.053,356.73,336.54,331.381,298.092,291.957,280.66,276.664,267.546,268.271,275.622,258.334,255.664,259.606,257.49,257.811,256.234,261.911,262.846,260.38,265.769,281.044,278.718,266.112,267.821,259.497,260.508,258.52,268.671,
